Classificacao;Tweet Tratado;Tweet Original
no;['parece', 'perguntas', 'ridiculas', 'globo', 'meio', 'jogo'];'Parece aquelas perguntas ridiculas da globo no meio do jogo'
no;['felipe', 'massa', 'ja', 'vai', 'aposentar', 'o', 'sera', 'dessa', 'selecao'];'Felipe massa ja vai se aposentar O que sera dessa selecao '
no;['bauza', 'retranqueiro', 'vai', 'botar', 'pra', 'cacar', 'neymar', 'podem', 'tirar', 'print'];'Bauza retranqueiro vai botar pra cacar o neymar podem tirar print'
no;['marinho', 'jogador', 'desequilibra', 'qualquer', 'jogo'];'Marinho e um jogador que desequilibra qualquer jogo'
no;['tomara', 'argentina', 'goleie', 'frescos'];'Tomara que a Argentina goleie estes frescos'
no;['o', 'sao', 'paulo', 'ja', 'rebaixado'];'O Sao Paulo ja foi rebaixado '
no;['vamos', 'massa', 'atleticana', 'lotar', 'o', 'mineirao', 'para', 'apoiar', 'a', 'argentina', 'de', 'lucas', 'pratto'];'VAMOS MASSA ATLETICANA LOTAR O MINEIRAO PARA APOIAR A ARGENTINA DE LUCAS PRATTO'
no;['vamos', 'massa', 'atleticana', 'lotar', 'o', 'mineirao', 'e', 'apoia', 'o', 'pratto'];'VAMOS MASSA ATLETICANA LOTAR O MINEIRAO E APOIA O PRATTO'
no;['o', 'pratto', 'ai', 'lado', 'messi', 'vai', 'deitar', 'rolar', 'cima', 'selecao', 'falida'];'O Pratto ai lado de Messi  vai deitar e rolar em cima da nossa selecao falida'
no;['mas', 'so', 'pipoca', 'coisa', 'aperta', 'sempre', 'assim'];'Mas ele so pipoca quando a coisa aperta sempre foi assim'
no;['pipoca', 'nada', 'excelente', 'zagueiro', 'nao', 'culpa'];'Pipoca nada e um excelente zagueiro o  a  nao foi culpa dele'
no;['vamos', 'voltar', 'anos', 'atras', 'ver', 'fez', 'x'];'vamos voltar  anos atras e ver o que ele fez no  x '
no;['corinthians', 'melhor', 'aluno', 'enem', 'enemlibertadores', 'enempaulista', 'enembrasileirao', 'enemcopa', 'brasil'];'corinthians o melhor aluno do enem enemlibertadores enempaulista enembrasileirao enemcopa do brasil'
no;['ele', 'virou', 'goleiro'];'Ele virou goleiro'
no;['nasceu', 'ser', 'jamais', 'sera', 'junior', 'baiano'];'quem nasceu para ser  a  jamais sera Junior Baiano '
no;['ta', 'jogando', 'bem', 'selecao', 'nao', 'chance', 'thiago', 'silva', 'marquinhos', 'miranda', 'sao', 'melhores'];'Ta jogando bem mais na selecao nao tem mais chance   Thiago Silva marquinhos Miranda sao melhores  '
no;['jogar', 'psg', 'decrescimo', 'carreira'];'Jogar no PSG e decrescimo na carreira'
no;['boa', 'davi', 'luiz', 'deu', 'certo', 'coma', 'camisa', 'chelsea', 'psg', 'nao', 'pra'];'na  boa  davi luiz  deu muito certo coma  camisa  do chelsea no  psg  nao era  pra  ele'
no;['em', 'compensacao', 'vez', 'leva'];'Em compensacao de vez em quando leva '
no;['globo', 'iniciando', 'lobby', 'retorno', 'selecao'];'Globo iniciando o lobby para o seu retorno para a Selecao'
no;['david', 'luiz', 'agora', 'goleiro', 'pra', 'ter', 'recorde', 'pessoal', 'menos', 'vazado'];'David Luiz agora e goleiro pra ter recorde pessoal de menos vazado'
no;['e', 'aqui', 'toma', 'jogo', 'so', 'cara', 'ruim'];'E aqui toma  em um jogo so o cara e muito ruim'
no;['possui', 'outro', 'recorde', 'tomar', 'gols', 'jogo'];'ele possui outro recorde tomar  gols em um jogo'
no;['cahill', 'ainda', 'pesadelos', 'emerson', 'sheik', 'paolo', 'guerrero'];'Cahill ainda tem pesadelos com Emerson Sheik e Paolo Guerrero'
no;['ele', 'so', 'vai', 'igualar', 'record', 'pessoal', 'ficar', 'sete', 'jogos', 'levar', 'gols'];'Ele so vai igualar o record pessoal quando ficar SETE jogos sem levar gols'
no;['joga'];'Joga muito'
no;['esses', 'fans', 'torcedores', 'cr', 'real', 'madrid', 'sao', 'piada', 'raca', 'nojenta'];'Esses fans e torcedores do CR e Real Madrid sao uma piada Raca nojenta '
no;['melhor', 'mundo'];'Melhor do mundo'
no;['apelando', 'nao', 'compara', 'qualquer', 'joga', 'facil'];'Apelando nao compara com qualquer um ele joga Facil'
no;['melhor', 'mundo', 'messi', 'aceitem', 'fato', 'ronaldetes'];'Melhor do mundo e o Messi aceitem este fato Ronaldetes'
no;['modinha', 'rivalidade', 'sao', 'excelentes', 'jogadores', 'pronto'];'essa modinha de rivalidade os  sao excelentes jogadores pronto'
no;['daniel', 'lima', 'nao', 'rivalidade', 'verdademessi', 'acima', 'todos', 'futebol', 'atual'];'Daniel Lima Nao e rivalidade e a verdadeMessi esta acima de todos no futebol atual'
no;['kkkkkkkkkkkkkkkkkkkkkkkkkk', 'pepe', 'tbm', 'ganhou', 'fez', 'cr', 'man'];'e kkkkkkkkkkkkkkkkkkkkkkkkkk Pepe tbm ganhou e fez mais que CR man '
no;['moral', 'ser', 'louco', 'dizer', 'cr', 'melhor', 'messi', 'favor', 'velho'];'na moral e ser muito louco dizer que CR e melhor que Messi por favor velho'
no;['mano', 'boa', 'messi', 'ja', 'eleito', 'melhor', 'outro', 'time', 'se', 'seguindo', 'criterio', 'pele', 'george', 'best', 'maldini', 'iniesta', 'garrincha', 'muitos', 'outros', 'sao', 'uns', 'bostas', 'pois', 'citados', 'nunca', 'outros', 'times', 'algunsmaldini', 'iniesta', 'nunca', 'chegaram', 'jogar', 'outros', 'clubes', 'pele', 'jogou', 'anos', 'santos', 'ninguem', 'disse', 'nada'];'Mano na boa Messi ja foi eleito o melhor fora de outro time Se for seguindo esse teu criterio Pele George Best Maldini Iniesta  Garrincha e muitos outros sao uns BOSTAS pois esses citados nunca foram os mesmo em outros times e algunsMaldini e Iniesta nunca chegaram a jogar por outros clubes  Pele jogou por  anos no Santos e ninguem disse nada '
no;['mano', 'boaangelim', 'volte', 'pro', 'video', 'game', 'rapaz', 'o', 'cara', 'fala', 'messi', 'ja', 'eleito', 'melhor', 'outro', 'time', 'e', 'acaso', 'pele', 'considerado', 'melhor', 'outro', 'ele', 'cosmos', 'ja', 'final', 'carreira', 'nao', 'existe', 'provar', 'outro', 'clube', 'se', 'seguindo', 'logica', 'iniesta', 'bosta', 'segundo', 'voce'];'Mano na boaAngelim  volte pro video game rapaz O cara fala Messi ja foi eleito o melhor fora de outro time  E por acaso o Pele foi considerado melhor em outro  Ele no Cosmos ja estava no final de carreira Nao existe isso de tem que provar em outro clube Se for seguindo essa tua logica Iniesta e uma bosta segundo voce'
no;['isaque', 'nao', 'faca', 'tonto', 'chore', 'menos', 'lionete'];'Isaque nao se faca de tonto Chore menos sua Lionete'
no;['mano', 'boa', 'sabia', 'a', 'ronaldete', 'nao', 'argumentos'];'Mano na boa como eu sabia A Ronaldete nao tem argumentos'
no;['mano', 'boa', 'boa', 'mesmomanona', 'boana', 'boa', 'manomanooooooooo'];'Mano na boa na boa mesmoManona boana boa manoManooooooooo '
no;['cr', 'ja', 'ganhou', 'copa', 'america', 'nao', 'julio', 'baptista', 'sim', 'kkkkk', 'to', 'aqui', 'so', 'pra', 'zuar', 'kkkk'];'CR ja ganhou a Copa America Nao Julio Baptista SIM  kkkkk  to aqui so pra zuar mesmo kkkk'
no;['so', 'pergunta', 'o', 'real', 'madri', 'barcelona', 'estrangeiros'];'So uma pergunta O que seria do Real Madri e Barcelona sem os estrangeiros '
no;['seriam', 'grandes', 'clubes', 'afinal', 'sempre', 'jogadores', 'nacionais', 'fizeram', 'historia'];'Seriam grandes clubes afinal sempre tiveram jogadores nacionais que fizeram historia'
no;['so', 'corrigindo', 'o', 'europa', 'estrangeiros'];'So te corrigindo O que seria a Europa sem estrangeiros'
no;['os', 'rio', 'sao', 'paulo', 'rio', 'grande', 'sul', 'minas', 'gerais', 'grandes'];'Os  do Rio os  de Sao Paulo  do Rio Grande do Sul e  de Minas Gerais   grandes '
no;['pele', 'nunca', 'vai', 'ser', 'melhor', 'q', 'cara'];'pele nunca vai ser melhor q esse cara'
no;['kkkkkkkkkkkk', 'tulio', 'nao', 'conta', 'ate', 'golzinho', 'asfalto'];'kkkkkkkkkkkk tulio nao ele conta ate de golzinho no asfalto'
no;['falta', 'pra', 'chegar', 'maior', 'artilheiro', 'todos', 'grande', 'genio', 'area', 'romario'];'Falta muito pra chegar ao maior artilheiro de todos a grande genio da area Romario'
no;['no', 'videogame', 'igual', 'fas', 'alienados', 'kkkkkkkkkkkkkk'];'No videogame igual aos fas alienados dele kkkkkkkkkkkkkk'
no;['cara', 'foda'];'o cara foi foda'
no;['enquanto', 'palmeiras', 'continua', 'mundial'];'enquanto isso o Palmeiras continua sem mundial'
no;['em', 'discurso', 'cristiano', 'declarou', 'para', 'secar', 'neto'];'Em discurso Cristiano declarou Para de me secar NETO'
no;['so', 'oculos', 'deve', 'pra', 'comprar', 'apartamento'];'So o oculos dele deve da pra comprar um apartamento '
no;['enquanto', 'time', 'contrata', 'marcelo', 'cirino', 'anos', 'damiao', 'ano', 'meio'];'Enquanto isso seu time contrata marcelo cirino por  anos e damiao por  ano e meio'
no;['gols', 'jogos', 'oficiais', 'media', 'melhor', 'mundo'];' gols em  jogos oficiais media de  Melhor do mundo'
no;['deve', 'ganhar', 'premio', 'fifa', 'melhor', 'temporada'];'Deve ganhar o premio FIFA foi o melhor da temporada'
no;['ficam', 'monte', 'mocinhas', 'brigando', 'messi', 'cr', 'virem', 'homens'];'Ficam um monte de mocinhas brigando por Messi e CR Virem homens'
no;['vai', 'ter', 'pedir', 'dicas', 'pro', 'ze', 'pder', 'jogar', 'ate'];'vai ter que pedir dicas pro Ze para pder jogar ate os '
no;['romariogtronaldogtzidanegtmessigtronaldinhogtcr'];'ROMARIOgtRONALDOgtZIDANEgtMESSIgtRONALDINHOgtCR'
no;['vao', 'ter', 'renovar', 'contrato', 'sergio', 'ramos', 'ate', 'tbm'];'Vao ter que renovar o contrato do Sergio Ramos ate  tbm'
no;['nem', 'messi', 'cristiano', 'vao', 'dormir', 'hoje', 'preocupados', 'vcs', 'acham', 'tontos'];'Nem Messi nem Cristiano vao dormir hoje preocupados com o que vcs acham deles Tontos'
no;['ja', 'nao', 'ta', 'jogando', 'nada', 'hj', 'diaimagina'];'Ja nao ta jogando mais nada hj em diaimagina em '
no;['se', 'nao', 'ta', 'jogando', 'nada', 'hoje', 'imagina', 'vai', 'ta', 'nivel', 'alecgol'];'Se nao ta jogando nada hoje imagina em   Vai ta no nivel do Alecgol  '
no;['que', 'lindinho', 'esse', 'moco', 'com', 'esse', 'oculos'];'QUE LINDINHO ESSE MOCO COM ESSE OCULOS'
no;['sera', 'tambem', 'cinco', 'anos', 'propaganda', 'clear', 'men', 'kkkkk'];'Sera que teremos tambem mais cinco anos de propaganda com o Clear men kkkkk'
no;['sai', 'armario', 'mesma', 'velocidade', 'baixa', 'qualidade', 'futebol'];'sai armario na mesma velocidade em que baixa a qualidade de seu futebol'
no;['contrato', 'anos', 'esses', 'clubes', 'sao', 'loucos', 'anos', 'maximo'];'Contrato de  anos Esses clubes sao loucos  anos no maximo'
no;['real', 'madrid', 'ta', 'doido', 'cara', 'empurrar', 'bola', 'baixo', 'trave', 'consegue'];'Real Madrid ta doido mesmo o cara nem empurrar a bola de baixo da trave consegue mais'
no;['temporadas', 'rala', 'titulos', 'kkkkkkkkkk', 'messi', 'anos', 'barca', 'titulos'];' temporadas pelo RALA e  titulos kkkkkkkkkk Messi em  anos de Barca tem  titulos'
no;['titulos', 'sendo', 'uns', 'trofeus', 'joan', 'gamper', 'amistoso', 'bela', 'galeria'];' titulos sendo que uns  Trofeus Joan Gamper que e um amistoso Bela galeria'
no;['mano', 'boa', 'ivo', 'holanda', 'sao', 'titulos', 'joan', 'gamper'];'Mano na boa Ivo Holanda sao  titulos sem o Joan Gamper'
no;['mano', 'boa', 'valdeny', 'coisas', 'nao', 'funcionam', 'mundinho', 'nao'];'Mano na boa Valdeny as coisas nao funcionam que nem no seu mundinho nao'
no;['nao', 'nenhum', 'penaltizinho', 'pro', 'inutil', 'penaldo', 'bater', 'ahhh', 'poxa', 'juizao'];'Nao teve nenhum penaltizinho pro inutil Penaldo bater  Ahhh poxa juizao'
no;['mano', 'boa', 'quase', 'faz', 'hattrick', 'solange', 'so', 'faltou', 'penaltis'];'Mano na boa quase que ele faz um hattrick Solange So faltou  penaltis'
no;['atras', 'so', 'robinho', 'fred', 'campeoes', 'copa', 'brasil'];'Atras so do Robinho e do Fred campeoes da Copa do Brasil '
no;['bom', 'jogador', 'daria', 'bom', 'reserva', 'fernandinho', 'fla'];'Bom jogador Daria um bom reserva para o Fernandinho no Fla'
no;['entao', 'vamos', 'somar', 'assistencias', 'ver', 'ganhaos', 'dois', 'sao', 'otimos', 'messi', 'melhor'];'Entao vamos somar as assistencias para ver quem ganhaOs dois sao otimos mas Messi e melhor'
no;['daqui', 'pouco', 'vem', 'falar', 'titulo', 'selecao'];'daqui a pouco vem um falar de titulo na selecao'
no;['momento', 'nao', 'melhores', 'joga', 'facil'];'no momento nao esta nem entre os  melhores  mas joga facil'
no;['piada', 'super', 'engracada', 'ja', 'pensou', 'fazer', 'teste', 'pro', 'zorra', 'total'];'Piada super engracada Ja pensou em fazer um teste pro Zorra Total '
no;['concordo', 'cento'];'Concordo  por cento'
no;['bom', 'jogador', 'nunca', 'jogara', 'oq', 'marcelinho', 'carioca', 'jogou', 'todo', 'poderoso', 'timao', 'chorem', 'antis'];'Bom jogador mais nunca jogara oq o Marcelinho Carioca jogou no todo poderoso timao chorem antis'
yes;['lugar', 'mulher', 'pia', 'fogao', 'cama'];'Lugar de mulher e na pia fogao e cama'
no;['e', 'cr', 'ganhou', 'tudo', 'messi', 'nao', 'ganhou', 'choremmmmmmmmmmmmmmmmmmmmmmmmmmmm'];'E o CR ganhou tudo o que o Messi nao ganhou Choremmmmmmmmmmmmmmmmmmmmmmmmmmmm'
no;['voce', 'sabe', 'fala', 'mano', 'voce', 'sabe', 'chutar', 'bola', 'entende', 'nada', 'de', 'futebol', 'crforever'];'Voce nem sabe o que fala mano voce nem sabe chutar uma bola ENTENDE NADA DE FUTEBOL CRFOREVER'
no;['geraldo', 'gallo', 'vamos', 'protestar', 'amigo', 'vamos', 'invadir', 'ct', 'quebrar', 'tudo'];'Geraldo Gallo vamos protestar Amigo Vamos invadir aquele CT e quebrar tudo'
no;['marias', 'tremem', 'pro', 'galo', 'borram', 'pros', 'argentinos', 'fato'];'Marias tremem pro Galo e borram pros argentinos FATO'
no;['pare', 'com', 'esse', 'vexame', 'gente', 'deixa', 'este', 'cara', 'de', 'lado'];'PARE COM ESSE VEXAME GENTE DEIXA ESTE CARA DE LADO'
no;['saudade', 'otamendi', 'ele', 'gabriel', 'dupla', 'zaga', 'sensacional'];'Saudade do Otamendi Ele e Gabriel seriam uma dupla de zaga sensacional'
no;['dor', 'cotovelo', 'marias', 'azuis', 'borradeirasadoram', 'pagina', 'galo'];'dor de cotovelo das marias azuis borradeirasadoram a pagina do galo'
no;['em', 'pontos', 'corridos', 'nao', 'apagao', 'refletor', 'pra', 'esfriar', 'adversario', 'rajkazblanks'];'Em pontos corridos nao tem apagao de refletor pra esfriar o adversario rajkazblanks '
no;['em', 'pontos', 'corridos', 'nao', 'jogador', 'adversario', 'escorregando', 'gol', 'escancarado', 'rajkazblanks'];'Em pontos corridos nao tem jogador adversario escorregando com o gol escancarado rajkazblanks '
no;['em', 'pontos', 'corridos', 'gritinhos', 'acredito', 'nao', 'colam', 'rajkazblanks'];'Em pontos corridos gritinhos de eu acredito nao colam rajkazblanks '
no;['em', 'pontos', 'corridos', 'nao', 'disputa', 'penalty', 'rajkazblanks'];'Em pontos corridos nao tem disputa de penalty rajkazblanks '
no;['em', 'pontos', 'corridos', 'nao', 'riascos', 'pra', 'errar', 'penalty', 'segundo', 'tempo', 'rajkazblanks'];'Em pontos corridos nao tem Riascos pra errar penalty aos  do segundo tempo rajkazblanks '
no;['anelkocando', 'ate', 'hj', 'maria', 'ele', 'nao', 'argentino', 'nao', 'viu', 'todos', 'sabem', 'q', 'marias', 'borram', 'pros', 'argentinos'];'com Anelkocando ate hj Maria Ele nao e argentino nao viu Todos sabem q as Marias se borram pros argentinos'
no;['e', 'pena', 'riascos', 'nao', 'argentinota', 'marcado', 'historia', 'dois', 'momentos', 'marcanteskkkkk'];'E uma pena que Riascos nao e Argentinota marcado na historia por dois momentos marcanteskkkkk'
no;['marias', 'nos', 'cio', 'minhas', 'presas', 'prediletas', 'vou', 'me', 'esbanjar', 'em', 'devoralas'];'MARIAS NOS CIO  MINHAS PRESAS PREDILETAS VOU ME ESBANJAR EM DEVORALAS'
no;['forca', 'peruca', 'galo', 'raca', 'robinho', 'raca', 'pratto', 'raca', 'cazares', 'vamos', 'jogar', 'amor', 'camisa'];'Forca na peruca Galo RACA ROBINHO RACA PRATTO RACA CAZARES Vamos jogar com amor a camisa '
no;['concordo', 'partes', 'tem', 'ter', 'sombra', 'pro', 'vizeu', 'nao', 'acomoda', 'igual', 'jorge'];'Concordo em partes Tem que ter sombra pro Vizeu se nao se acomoda igual ao Jorge'
no;['nao', 'acho', 'nada', 'demais', 'nesse', 'cueva', 'so', 'faz', 'gol', 'de', 'penalty'];'NAO ACHO NADA DEMAIS NESSE CUEVA SO FAZ GOL DE PENALTY'
no;['junta', 'todos', 'pontas', 'fla', 'nao', 'cueva'];'Junta todos os pontas do Fla que nao da um Cueva'
no;['flamengo', 'motivacao', 'nenhuma', 'mete', 'x', 'santos'];'o Flamengo sem motivacao nenhuma mete  x no santos'
no;['queremos', 'um', 'time', 'pra', 'ganhar', 'o', 'titulo', 'e', 'nao', 'pra', 'ficar', 'no', 'meio', 'da', 'tabela', 'novamente'];'QUEREMOS UM TIME PRA GANHAR O TITULO E NAO PRA FICAR NO MEIO DA  TABELA NOVAMENTE '
no;['ue', 'cheirinho', 'voces', 'sentindo'];'Ue e o cheirinho que voces estavam sentindo era de que'
no;['vizeu', 'convocado', 'frenquentemente', 'selecao', 'sub', 'ia', 'ser', 'centroavante', 'cirino'];'Vizeu e convocado frenquentemente para a selecao sub quem ia ser o centroavante CIRINO'
no;['devia', 'ficar', 'damiao', 'sair', 'inutil', 'guerrero', 'chorao'];'Devia e ficar o Damiao e sair o inutil do guerrero chorao'
no;['ze', 'burro', 'cara', 'empresario', 'corre', 'solto', 'muita', 'grana', 'envolvida'];'esse ze e  muito burro cara empresario corre solto e muita grana envolvida'
no;['o', 'para', 'tb', 'se', 'acomodou', 'um', 'pouco', 'poderia', 'revesar', 'ele', 'e', 'o', 'rodney'];'O   PARA  TB   SE ACOMODOU UM POUCO  PODERIA REVESAR ELE E O RODNEY '
no;['perfeito', 'garotos', 'base', 'sao', 'melhores', 'jogadores', 'citados'];'perfeito os garotos da base sao melhores que esses jogadores citados'
no;['rogerio', 'todos', 'anta', 'nao', 'coloca', 'pra', 'jogar'];'e rogerio todos tem mais essa anta nao coloca pra jogar'
no;['tecnico', 'bom', 'time', 'ruim'];'o tecnico e bom o time que e ruim '
no;['complicado', 'colocar', 'cirino', 'gabriel', 'atacante', 'nao', 'sabe', 'chutar', 'nao', 'faz', 'gol'];'Complicado e colocar o Cirino e Gabriel atacante que nao sabe chutar nao faz gol'
no;['cariacicaes', 'ainda', 'melhor', 'bota', 'jogo', 'contra', 'santos', 'coxa', 'la'];'CariacicaES ainda seria melhor Bota o jogo contra o santos e o coxa la'
no;['correto', 'adriano', 'adryan', 'melhor', 'q', 'cirino', 'gabriel', 'fernandinho', 'etc'];'correto  Adriano Adryan e melhor q Cirino Gabriel Fernandinho etc'
no;['o', 'santos', 'todo', 'lanca', 'dois', 'garotos', 'porque', 'o', 'flamengo', 'nao', 'faz', 'o', 'mesmo'];'O SANTOS TODO LANCA DOIS  GAROTOS PORQUE O FLAMENGO NAO FAZ O MESMO'
no;['porque', 'menguinho', 'so', 'vcs', 'pensam', 'falam', 'grande'];'Porque e menguinho so vcs que pensam e falam que e grande'
no;['ze', 'vai', 'cuidar', 'titulo', 'jogos', 'mexendo', 'mal'];'ze vai cuidar do titulo   jogos  mexendo mal '
no;['o', 'cara', 'coloca', 'chiquinho', 'cirino', 'gabriel', 'jogar', 'nao', 'pode', 'ser', 'normal'];'O cara que coloca  chiquinho  para  cirino e gabriel para jogar nao pode ser normal'
no;['pois', 'nao', 'peidods', 'montar', 'elenco', 'entao', 'nao', 'vamos', 'porrda', 'cara'];'pois e os  nao foram peidods por ele para  montar o elenco entao nao vamos da porrda no cara'
no;['elenco', 'grande', 'e', 'de', 'pouquissima', 'qualidade'];'ELENCO GRANDE E DE POUQUISSIMA QUALIDADE '
no;['abel', 'braga', 'ano', 'vem', 'pra', 'disputar', 'libertadores', 'manda', 'gabriel', 'cia', 'embora'];'Abel Braga ano que vem Pra disputar a libertadores e manda Gabriel e cia embora '
no;['voce', 'nao', 'pode', 'estar', 'falando', 'serio'];'Voce nao pode estar falando serio'
no;['thiago', 'santos', 'eh', 'melhor', 'q', 'gabriel', 'fernandinho', 'e', 'cirino', 'juntos', 'pq', 'o', 'garoro', 'n', 'joga'];'THIAGO SANTOS EH MELHOR Q GABRIEL FERNANDINHO E CIRINO JUNTOS PQ O GARORO N JOGA'
no;['coloca', 'moleques', 'carioca', 'pra', 'pegar', 'experiencia'];'Coloca os moleques no carioca pra pegar experiencia'
no;['se', 'ze', 'ricardo', 'tecnico', 'libertadores', 'entregar', 'vez', 'titulo', 'palmeiras'];'Se for o Ze Ricardo o Tecnico da Libertadores e entregar mais uma vez ao titulo ao palmeiras'
no;['demorou', 'so', 'digo'];'Demorou so digo isso '
no;['ze', 'ricardo', 'doido', 'time', 'empata', 'perde', 'continua', 'gabriel', 'so', 'pode', 'ser', 'caso', 'amor'];'ze ricardo e doido o time empata perde ele continua com esse gabriel  so pode ser um caso de amor'
no;['base', 'com', 'ze', 'nao', 'vez', 'so', 'jogo', 'la', 'medalhao', 'jogador', 'empresario', 'politica', 'dinheiro', 'bolso'];'Base  Com Ze nao tem vez So jogo la medalhao e jogador de empresario Politica dinheiro no bolso '
no;['nao', 'e', 'possivel', 'que', 'esse', 'cara', 'va', 'continuar', 'no', 'comando', 'do', 'time', 'em'];'NAO E POSSIVEL QUE ESSE CARA VA CONTINUAR NO COMANDO  DO TIME EM   '
no;['se', 'ze', 'continuar', 'nao', 'vamos', 'ganhar', 'nadaem', 'horas', 'decisivas', 'sempre', 'erra'];'SE ZE CONTINUAR NAO VAMOS GANHAR NADAEM HORAS DECISIVAS SEMPRE ERRA'
no;['ze', 'ricardo', 'nao', 'sabe', 'avaliar', 'jogadores', 'profissionais', 'q', 'estao', 'dira', 'base'];'Ze ricardo nao sabe avaliar nem os jogadores profissionais q estao com ele que dira a base'
no;['verdade', 'nao', 'sabe', 'escala', 'mal', 'substitui', 'pior', 'ainda', 'e', 'culpado', 'perda', 'titulo'];'Verdade nao sabe mesmo  Escala mal e substitui pior ainda E o culpado pela perda do titulo'
no;['o', 'culpado', 'perda', 'titulo', 'briga', 'titulo', 'kk', 'via', 'entender'];'O culpado pela perda do titulo e o mesmo pela briga pelo titulo kk via entender  '
no;['prefere', 'usar', 'damiao', 'vizeu', 'sem', 'comentarios'];'Prefere usar o Damiao do que o Vizeu Sem comentarios'
no;['um', 'volante', 'base', 'pelo', 'amor', 'de', 'deus', 'lugar', 'marcio', 'araujopela', 'amor'];'Um volante da base PELO AMOR DE DEUS para o lugar de Marcio AraujoPELA AMOR'
no;['um', 'dos', 'melhores', 'se', 'nw', 'o', 'melhor', 'e', 'ronaldo', 'de', 'volante', 'ou', 'lateral', 'joga', 'muito'];'UM DOS MELHORES  SE NW O MELHOR E RONALDO   DE VOLANTE OU LATERAL  JOGA  MUITO'
no;['ze', 'ricardo', 'ta', 'brincadeira', 'culpa', 'desse', 'mane', 'todo', 'jogo', 'time', 'diferente', 'fanfarrao'];'ze ricardo     ta de brincadeira   culpa desse mane  todo jogo um time diferente  fanfarrao'
no;['gigante', 'nao', 'ganha', 'nacional', 'anosta', 'sacanagem', 'ne'];'gigante que nao ganha um nacional a  anosta de sacanagem ne'
no;['de', 'tanto', 'falarem', 'cheirinho', 'perderam', 'olfato', 'rsrs'];'De tanto falarem em cheirinho perderam o olfato Rsrs'
no;['o', 'flamengo', 'vai', 'assumir', 'ponta', 'demora', 'voltar', 'jogar', 'maracana'];' O Flamengo vai assumir a ponta a Demora e voltar a jogar no Maracana'
no;['cai', 'real', 'vascainos', 'segundo', 'segunda', 'kkkkkkkkk'];'Cai na Real vascainos segundo da segunda  Kkkkkkkkk'
no;['mas', 'juiz', 'dois', 'bandeirinhas', 'garantiram', 'roubo', 'estao', 'acertados', 'pra'];'Mas o JUIZ e os DOIS BANDEIRINHAS que GARANTIRAM mais um ROUBO estao acertados pra '
no;['adriano', 'imperador', 'e', 'wagner', 'love', 'e', 'ronaldinho', 'e', 'fabio', 'luciano'];'ADRIANO   IMPERADOR    E   WAGNER  LOVE  E  RONALDINHO   E  FABIO  LUCIANO'
no;['muitos', 'jogadores', 'condicionamento', 'fisico', 'pra', 'disputar', 'brasileirao', 'deu', 'nisso'];'muitos jogadores sem condicionamento fisico pra disputar um brasileirao deu nisso'
no;['nao', 'contratava', 'medalhao', 'flamengo', 'so', 'gasta', 'gasta', 'tendo', 'garotos', 'base'];'Nao contratava mais medalhao o flamengo so gasta e gasta tendo os garotos da base'
no;['o', 'gasto', 'cuellar', 'erradamente', 'dava', 'pra', 'ter', 'comprado', 'cueva'];' O  que gasto no cuellar erradamente dava pra ter comprado o cueva'
no;['santos', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'torcidinha', 'cabe', 'kombi', 'kk'];'Santos Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk torcidinha cabe em uma Kombi kk'
no;['cara', 'gaba', 'ser', 'segundo', 'eh', 'pra', 'nao', 'nada', 'ser', 'segundo', 'alguma', 'coisa', 'ja'];'o cara se gaba de ser segundo eh pra quem nao e mais nada ser segundo e alguma coisa ja'
no;['so', 'ganha', 'roubar', 'senao', 'cheirao', 'de', 'f', 'e', 'z', 'e', 's'];'So ganha se ROUBAR senao e CHEIRAO DE F E Z E S mesmo'
no;['padaria', 'flamengo', 'vendendo', 'sonho', 'ja', 'acabou', 'so', 'resta', 'pao'];'Padaria do Flamengo esta vendendo muito o sonho ja acabou so resta pao '
no;['stjdacorda', 'pagina', 'rubro', 'negraseu', 'viceado'];'STJDacorda essa pagina e rubro negraseu viceADO'
no;['digam', 'quiser', 'copinha', 'opg', 'so', 'arbitragem', 'sao', 'promessas', 'kkkk', 'sv'];'Digam o que quiser mas da Copinha e da OPG so a arbitragem sao promessas para  KKKK SV'
no;['a', 'garotada', 'rubro', 'negra', 'mandou', 'lembranca', 'de', 'dentro', 'da', 'sua', 'casa', 'kkkkkkkkkkk'];'A GAROTADA RUBRO NEGRA MANDOU LEMBRANCA DE DENTRO DA SUA CASA KKKKKKKKKKK'
no;['o', 'vitor', 'nastari', 'voce', 'cabeca', 'cheia', 'kkkkkkkkk', 'imagine', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkk'];'O Vitor Nastari  voce esta e com a cabeca cheia kkkkkkkkk  imagine   kkkkkkkkkkkkkkkkkkkkkkkkkkkkk'
yes;['cheiro', 'bucelta', 'mae'];'era o cheiro da bucelta da sua mae'
no;['vamos', 'iniciar', 'levando', 'porrada', 'essa', 'molecada', 'nao', 'corpo', 'vao', 'pipocar'];'Vamos iniciar  levando porrada Essa molecada nao tem nem corpo Vao pipocar'
no;['concordo', 'pois', 'bom', 'montar', 'time'];'Concordo pois ele e bom para montar time'
